Model name,XAI method,Model type,Metric name,Metric value,Image,Image class,Prediction
ResNet18,GradCAM,CCPL,Deletion,0.753257479518652,35,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7284713815897703,36,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7750546862371266,37,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7023954911855981,38,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7995953666977584,39,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8925585970282555,40,River,True
ResNet18,GradCAM,CCPL,Deletion,0.6674123771954328,41,River,False
ResNet18,GradCAM,CCPL,Deletion,0.8539127162657678,42,River,True
ResNet18,GradCAM,CCPL,Deletion,0.15007167838484747,43,River,False
ResNet18,GradCAM,CCPL,Deletion,0.9431313630193472,44,River,True
ResNet18,GradCAM,CCPL,Deletion,0.41354232755838893,45,River,False
ResNet18,GradCAM,CCPL,Deletion,0.35905955405905843,46,River,True
ResNet18,GradCAM,CCPL,Deletion,0.22125057351499322,47,River,False
ResNet18,GradCAM,CCPL,Deletion,0.7865878897719085,48,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8038652813993394,49,River,True
ResNet18,GradCAM,CCPL,Deletion,0.9052553176879883,50,River,True
ResNet18,GradCAM,CCPL,Deletion,0.896873970516026,51,River,True
ResNet18,GradCAM,CCPL,Deletion,0.1512387587615649,52,River,False
ResNet18,GradCAM,CCPL,Deletion,0.844797789119184,53,River,True
ResNet18,GradCAM,CCPL,Deletion,0.6643155722413212,54,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8929775878787041,55,River,True
ResNet18,GradCAM,CCPL,Deletion,0.9002746543847024,56,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8564424403011799,57,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7841775612905622,58,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8493037463631481,59,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7812365157296881,60,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7334982372703962,61,River,True
ResNet18,GradCAM,CCPL,Deletion,0.9012258732691407,62,River,True
ResNet18,GradCAM,CCPL,Deletion,0.3971331521461252,63,River,False
ResNet18,GradCAM,CCPL,Deletion,0.782033434137702,64,River,True
ResNet18,GradCAM,CCPL,Deletion,0.9397791218943894,65,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8483024821616709,66,River,True
ResNet18,GradCAM,CCPL,Deletion,0.840556213632226,67,River,True
ResNet18,GradCAM,CCPL,Deletion,0.9234126806259155,68,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7895709597505629,69,River,True
ResNet18,GradCAM,CCPL,Deletion,0.9405400522518903,70,River,True
ResNet18,GradCAM,CCPL,Deletion,0.5531603256240487,71,River,True
ResNet18,GradCAM,CCPL,Deletion,0.839491575025022,72,River,True
ResNet18,GradCAM,CCPL,Deletion,0.6807794965570793,73,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8960276767611504,74,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8248461997136474,75,River,True
ResNet18,GradCAM,CCPL,Deletion,0.9349624612368643,76,River,True
ResNet18,GradCAM,CCPL,Deletion,0.872424847446382,77,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8928284072317183,78,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7437689704820514,79,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7621131460182369,80,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8663325051311404,81,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7672018148005009,82,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8633705941028893,83,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8006497044116259,84,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8572714417241514,85,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8995070583187044,86,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8682331410236657,87,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8827308532781899,88,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7764288026373833,89,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8459009369835258,90,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8221175412181765,91,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8888159608468413,92,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8157616532407701,93,River,True
ResNet18,GradCAM,CCPL,Deletion,0.39292864076560363,94,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8711091826553456,95,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8711093575693667,96,River,True
ResNet18,GradCAM,CCPL,Deletion,0.05742322459625093,97,River,False
ResNet18,GradCAM,CCPL,Deletion,0.6760104083223268,98,River,True
ResNet18,GradCAM,CCPL,Deletion,0.9340748093090951,99,River,True
ResNet18,GradCAM,CCPL,Deletion,0.19528580267433426,100,River,False
ResNet18,GradCAM,CCPL,Deletion,0.24552559533185558,101,River,False
ResNet18,GradCAM,CCPL,Deletion,0.9299026085063815,102,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8109478997066617,103,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8485558999236673,104,River,True
ResNet18,GradCAM,CCPL,Deletion,0.15856010941934073,105,River,False
ResNet18,GradCAM,CCPL,Deletion,0.7500299288658425,106,River,True
ResNet18,GradCAM,CCPL,Deletion,0.8144128737039864,107,River,True
ResNet18,GradCAM,CCPL,Deletion,0.9429577835835516,108,River,True
ResNet18,GradCAM,CCPL,Deletion,0.7618609413038939,109,River,True
ResNet18,GradCAM,CCPL,Deletion,0.9202962564304471,110,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.048843101922102505,1,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.09731476867455058,2,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.21361196699581342,3,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.046676988542458275,4,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.06522777381815104,5,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.0427266098340624,6,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.07307892584890396,7,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.05312892320125684,8,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.10486689226399903,9,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.0836734040058218,10,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9183258761186153,11,Highway,False
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.09152103290398372,12,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.08248325942258816,13,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.2503604186276789,14,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.07675660034328757,15,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.1764376945247932,16,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.10840754503169592,17,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.045194072830781806,18,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.0740924194760737,19,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.12605433186899972,20,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.023662612714815623,21,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.05095389822599827,22,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.09901189390802756,23,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.10919409201687813,24,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.0833675949852477,25,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.18289652615203522,26,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.03541366514400579,27,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.8735530725098215,28,Highway,False
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.022186735601280816,29,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.02454367422615178,30,Highway,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9734086659736931,31,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9709154479205608,32,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.955581087153405,33,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9572577385697514,34,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9686914253979921,35,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9614939531311393,36,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9762298823334277,37,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9238439953187481,38,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.970395459793508,39,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.989489832893014,40,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9045279995771125,41,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9724371368065476,42,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9751251456327736,43,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9058574954979122,44,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9792648311704397,45,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.8822793827857822,46,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9775774474255741,47,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9505817398894578,48,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9763248017989099,49,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9899074751883745,50,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9339216235675849,51,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.8955964443739504,52,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9521079405676574,53,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9095682709012181,54,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9704053946770728,55,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9830770874395967,56,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9162676761916373,57,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9637868630816229,58,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9792604479007423,59,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9775267946533859,60,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.955505711492151,61,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9488018676638603,62,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.975923961494118,63,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9715748317539692,64,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9920799741521478,65,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9220555954707379,66,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9639241178520024,67,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9709858582355082,68,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9002859598840587,69,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.18376606174206245,70,River,False
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9450140425469726,71,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9777935068123043,72,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9543240587227046,73,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9400835051201284,74,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9339016883823206,75,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9730430673807859,76,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9827215396799147,77,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.961857836227864,78,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9815306249074638,79,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9790784167125821,80,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9814106645062566,81,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9212025957531296,82,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9883515816181898,83,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9659400694072247,84,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9835278098471463,85,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.968279239255935,86,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9416186874732375,87,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9731876659207046,88,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9805076736956835,89,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9424094883725047,90,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9478919999673963,91,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9885349054820836,92,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9814324183389544,93,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9430789626203477,94,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.8626080547692254,95,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9558562757447362,96,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9323231835151091,97,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9572079684585333,98,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9636682220734656,99,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.8543205278510868,100,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.977276221383363,101,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9908472681418061,102,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9773314236663282,103,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9781699809245765,104,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9687386355362833,105,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.986782593652606,106,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9726444522384554,107,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.9610433438792825,108,River,True
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.10304041510426032,109,River,False
ResNet18,GradCAM,DCGAN_FDA,Deletion,0.18918773881159723,110,River,False
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.009605227110540682,1,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.05052946255864299,2,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.03978127893151395,3,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9775423770770431,4,Highway,False
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9050994244171306,5,Highway,False
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.0358455172788581,6,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.010352885187785432,7,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.02783440166422224,8,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.04272305662107101,9,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.02130919092761019,10,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.05427377119724497,11,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.07670664544230021,12,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.6166869582466461,13,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.04789997065000051,14,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.015202544184262479,15,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.831939891242655,16,Highway,False
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.8788878207560629,17,Highway,False
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.15733348166145333,18,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.03224744516220923,19,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9836455304175615,20,Highway,False
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.0762109055494875,21,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.8371250443160534,22,Highway,False
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.10512476363322776,23,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.03306036922913336,24,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.14348964053806412,25,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.5957137127115857,26,Highway,False
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.04746304518064903,27,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.8449922422878444,28,Highway,False
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9012550258194096,29,Highway,False
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.030317707901188484,30,Highway,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9953797399066389,31,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9890092317946255,32,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9925899947993457,33,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9784225602634251,34,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9933211589232087,35,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.961991714197211,36,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9901570812799037,37,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9936401774175465,38,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.994802987203002,39,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9971421002410352,40,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9904033038765192,41,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9942821813747287,42,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9755432279780507,43,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9914288143627346,44,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9960577874444425,45,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9455187228741124,46,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9949297099374235,47,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9873883719556034,48,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9868601839989424,49,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9749389262869954,50,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9902092362754047,51,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.6051901933824411,52,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9816843741573393,53,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9337783618830144,54,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9940396989695728,55,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.996825743932277,56,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9974729176610708,57,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9721990115940571,58,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9869216913357377,59,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9982944903895259,60,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9797638477757573,61,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9961510584689677,62,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9772334895096719,63,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.8701475742273033,64,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9814513907767832,65,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.994686673860997,66,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9964317930862308,67,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.8666176036931574,68,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9536836054176092,69,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.8790623588720337,70,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9706443612230942,71,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9739190149120986,72,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9816516265273094,73,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9946452486328781,74,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9920004024170339,75,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9801238412037492,76,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9914315650239587,77,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9955342533066869,78,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9591679833829403,79,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9967217585071921,80,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9504089001566172,81,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9927419140003622,82,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9436138388700783,83,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.8991171142552048,84,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9838671856559813,85,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9977083206176758,86,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9972980925813317,87,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9419740121811628,88,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9929409297183156,89,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9859407898038626,90,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9334097844548523,91,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9967262130230665,92,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9937574760988355,93,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.99400853831321,94,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.6434817700501299,95,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9919520067051053,96,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9970075134187937,97,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9576201369054615,98,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.997110026422888,99,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.7129403311919305,100,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9941034172661602,101,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9914223644882441,102,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9942642236128449,103,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9792836257256567,104,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9799932087771595,105,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9974454171024263,106,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9963488103821874,107,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.994320529513061,108,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.9538939548656344,109,River,True
ResNet18,GradCAM,DCGAN_Flow,Deletion,0.924625015584752,110,River,True
ResNet18,GradCAMPlus,Baseline,Deletion,0.9169955882243812,1,Highway,False
ResNet18,GradCAMPlus,Baseline,Deletion,0.137390595195999,2,Highway,True
ResNet18,GradCAMPlus,Baseline,Deletion,0.10208758163924495,3,Highway,True
ResNet18,GradCAMPlus,Baseline,Deletion,0.9133598320186138,4,Highway,False
ResNet18,GradCAMPlus,Baseline,Deletion,0.9914000178687274,5,Highway,False
ResNet18,GradCAMPlus,Baseline,Deletion,0.08890009814944906,6,Highway,True
ResNet18,GradCAMPlus,Baseline,Deletion,0.9286746173165739,7,Highway,False
ResNet18,GradCAMPlus,Baseline,Deletion,0.0639403913389484,8,Highway,True
ResNet18,GradCAMPlus,Baseline,Deletion,0.9335907027125359,9,Highway,False
